lon,lat,price,finished_squarefeet,year_built,date,address,city,state,zip,acres,num_dwellings,class,condition,total_squarefeet,bedrooms,full_baths,half_baths,month,address_city
-123.2571,44.52873,331000,2350,2004,2015-08-14T00:00:00Z,860 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,2830,3,2,1,8,"860 SE BAYSHORE CIR, CORVALLIS, OR"
-123.2949,44.58421,350000,2363,1974,2015-08-13T00:00:00Z,3990 NW JAMESON DR,CORVALLIS,OR,97330-1779,0.26,1,Dwelling,AV,2864,4,2,1,8,"3990 NW JAMESON DR, CORVALLIS, OR"
-123.2646,44.53216,234500,1252,1979,2015-08-13T00:00:00Z,290 SE VILLA DR,CORVALLIS,OR,97333,0.15,1,Dwelling,G,1432,3,1,0,8,"290 SE VILLA DR, CORVALLIS, OR"
-123.2735,44.58281,338900,2000,1965,2015-08-13T00:00:00Z,1830 NW GARFIELD AVE,CORVALLIS,OR,97330-2536,0.22,1,Dwelling,AV,3488,4,1,1,8,"1830 NW GARFIELD AVE, CORVALLIS, OR"
-123.2903,44.54874,280000,1745,1993,2015-08-13T00:00:00Z,1614 SW COUNTRY CLUB PL,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,2171,3,2,1,8,"1614 SW COUNTRY CLUB PL, CORVALLIS, OR"
-123.2843,44.58077,305000,1488,1957,2015-08-12T00:00:00Z,2933 NW MULKEY AVE,CORVALLIS,OR,97330,0.22,1,Dwelling,G,1928,3,1,1,8,"2933 NW MULKEY AVE, CORVALLIS, OR"
-123.2848,44.5451,411000,3266,1989,2015-08-12T00:00:00Z,3225 SW CASCADE AVE,CORVALLIS,OR,97333,0.29,1,Dwelling,AV,3860,4,3,0,8,"3225 SW CASCADE AVE, CORVALLIS, OR"
-123.262,44.56457,183000,0,NA,2015-08-12T00:00:00Z,6298 SW GRAND OAKS DR GARAGE # G5,CORVALLIS,OR,97333,0.01,0,RES Feature,0,0,0,0,0,8,"6298 SW GRAND OAKS DR GARAGE # G5, CORVALLIS, OR"
-123.2497,44.59052,14000,864,1976,2015-08-12T00:00:00Z,755 NE CIRCLE BLVD SPACE 47,CORVALLIS,OR,97330,0,1,Mobile Home,G,864,0,1,0,8,"755 NE CIRCLE BLVD SPACE 47, CORVALLIS, OR"
-123.2463,44.59462,25000,1404,1994,2015-08-12T00:00:00Z,2601 NE JACK LONDON ST SPACE 43,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1704,0,2,0,8,"2601 NE JACK LONDON ST SPACE 43, CORVALLIS, OR"
-123.3031,44.59343,229000,1092,1980,2015-08-11T00:00:00Z,2634 NW ACEY PL,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,1680,2,1,0,8,"2634 NW ACEY PL, CORVALLIS, OR"
-123.2514,44.59844,328000,1904,1971,2015-08-11T00:00:00Z,3045 NW AUTUMN ST,CORVALLIS,OR,97330-3801,0.26,1,Dwelling,AV,2424,3,2,0,8,"3045 NW AUTUMN ST, CORVALLIS, OR"
-123.2638,44.53829,250000,1008,1970,2015-08-11T00:00:00Z,330 SE PARK AVE,CORVALLIS,OR,97333,0.25,1,Dwelling,G,1294,3,1,0,8,"330 SE PARK AVE, CORVALLIS, OR"
-123.2695,44.54434,147000,1152,1981,2015-08-10T00:00:00Z,414 SW BUTTERFIELD PL,CORVALLIS,OR,97333,0.13,1,Mobile Home,G,1592,0,2,0,8,"414 SW BUTTERFIELD PL, CORVALLIS, OR"
-123.3094,44.55595,349900,1671,1946,2015-08-10T00:00:00Z,5060 SW WEST HILLS RD,CORVALLIS,OR,97333,0.5,1,Dwelling,G,2023,3,2,0,8,"5060 SW WEST HILLS RD, CORVALLIS, OR"
-123.2924,44.59087,333350,2016,1977,2015-08-10T00:00:00Z,2329 NW ESTAVIEW CIR,CORVALLIS,OR,97330-1010,0.25,1,Dwelling,AV,2500,3,2,0,8,"2329 NW ESTAVIEW CIR, CORVALLIS, OR"
-123.2717,44.57669,323000,2372,1953,2015-08-07T00:00:00Z,1119 NW 18TH ST,CORVALLIS,OR,97330-2601,0.19,1,Dwelling,G,2790,4,2,0,8,"1119 NW 18TH ST, CORVALLIS, OR"
-123.2725,44.57017,241000,2400,1918,2015-08-07T00:00:00Z,327 NW 16TH ST,CORVALLIS,OR,97330,0.12,1,Dwelling,AV,2724,5,2,0,8,"327 NW 16TH ST, CORVALLIS, OR"
-123.2603,44.59292,326000,2030,1978,2015-08-07T00:00:00Z,918 NW OAK AVE,CORVALLIS,OR,97330,0.13,1,Dwelling,AV,2536,5,4,0,8,"918 NW OAK AVE, CORVALLIS, OR"
-123.2574,44.53743,216000,1412,1976,2015-08-07T00:00:00Z,2864 SE LINDA ST,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,1812,3,1,1,8,"2864 SE LINDA ST, CORVALLIS, OR"
-123.3159,44.55928,371955,2100,2015,2015-08-07T00:00:00Z,719 SW 57TH ST,CORVALLIS,OR,97333,0.12,1,Dwelling,AV,2816,4,2,1,8,"719 SW 57TH ST, CORVALLIS, OR"
-123.2915,44.58094,361500,2684,1976,2015-08-07T00:00:00Z,3620 NW SYLVAN DR,CORVALLIS,OR,97330-1710,0.3,1,Dwelling,AV,3308,3,3,0,8,"3620 NW SYLVAN DR, CORVALLIS, OR"
-123.2828,44.55642,240000,1356,1980,2015-08-07T00:00:00Z,1025 SW GROVE ST,CORVALLIS,OR,97333,0.19,1,Dwelling,AV,1862,3,2,0,8,"1025 SW GROVE ST, CORVALLIS, OR"
-123.2454,44.60005,37500,1792,1979,2015-08-07T00:00:00Z,277 NE CONIFER BLVD SPACE 69,CORVALLIS,OR,97330-4143,0,1,Mobile Home,G,1792,0,2,0,8,"277 NE CONIFER BLVD SPACE 69, CORVALLIS, OR"
-123.3031,44.59103,340000,1939,1985,2015-08-06T00:00:00Z,2422 NW MASER DR,CORVALLIS,OR,97330-2222,0.2,1,Dwelling,AV,2526,3,2,1,8,"2422 NW MASER DR, CORVALLIS, OR"
-123.3039,44.59772,439500,2444,1997,2015-08-06T00:00:00Z,4607 NW ACACIA DR,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,3172,3,2,1,8,"4607 NW ACACIA DR, CORVALLIS, OR"
-123.2408,44.59815,259000,1517,1979,2015-08-06T00:00:00Z,2992 NE NEWCASTLE PL,CORVALLIS,OR,97330-4118,0.22,1,Dwelling,G,2045,3,2,0,8,"2992 NE NEWCASTLE PL, CORVALLIS, OR"
-123.2702,44.59487,75000,0,NA,2015-08-06T00:00:00Z,1580 NW JONQUIL PL,CORVALLIS,OR,97330,0.22,0,"NA",0,0,0,0,0,8,"1580 NW JONQUIL PL, CORVALLIS, OR"
-123.2978,44.55291,196000,0,1993,2015-08-06T00:00:00Z,3848 SW NEER AVE,CORVALLIS,OR,97333,0.34,2,Mobile Home,0,3384,0,0,0,8,"3848 SW NEER AVE, CORVALLIS, OR"
-123.2614,44.59345,200000,1272,1978,2015-08-05T00:00:00Z,994 NW OAK AVE,CORVALLIS,OR,97330-1521,0.15,1,Dwelling,AV,1776,3,2,0,8,"994 NW OAK AVE, CORVALLIS, OR"
-123.2809,44.57646,220000,936,1956,2015-08-05T00:00:00Z,911 NW 27TH ST,CORVALLIS,OR,97330-4334,0.13,1,Dwelling,AV,1200,3,2,0,8,"911 NW 27TH ST, CORVALLIS, OR"
-123.2704,44.58164,305000,2007,1964,2015-08-05T00:00:00Z,1460 NW 15TH ST,CORVALLIS,OR,97330-2607,0.44,1,Dwelling,G,2496,4,2,1,8,"1460 NW 15TH ST, CORVALLIS, OR"
-123.2885,44.57391,360000,1990,1942,2015-08-05T00:00:00Z,605 NW 34TH ST,CORVALLIS,OR,97330-5049,0.29,1,Dwelling,AV,2294,2,2,0,8,"605 NW 34TH ST, CORVALLIS, OR"
-123.2769,44.57008,245000,871,1924,2015-08-05T00:00:00Z,2118 NW VAN BUREN AVE,CORVALLIS,OR,97330-5524,0.07,1,Dwelling,AV,1807,2,1,0,8,"2118 NW VAN BUREN AVE, CORVALLIS, OR"
-123.3018,44.54366,352500,1465,2007,2015-08-04T00:00:00Z,4591 SW HOLLYHOCK CIR,CORVALLIS,OR,97333,0.13,1,Dwelling,AV,1925,2,2,0,8,"4591 SW HOLLYHOCK CIR, CORVALLIS, OR"
-123.2937,44.54013,423000,3052,1977,2015-08-04T00:00:00Z,2730 SW FAIRMONT DR,CORVALLIS,OR,97333,0.28,1,Dwelling,AV,3514,3,3,1,8,"2730 SW FAIRMONT DR, CORVALLIS, OR"
-123.2535,44.59697,239000,1260,1974,2015-08-04T00:00:00Z,2911 NW BRYANT ST,CORVALLIS,OR,97330-3809,0.23,1,Dwelling,AV,1728,3,1,1,8,"2911 NW BRYANT ST, CORVALLIS, OR"
-123.2497,44.59052,7500,720,1968,2015-08-04T00:00:00Z,755 NE CIRCLE BLVD SPACE 81,CORVALLIS,OR,97330-4253,0,1,Mobile Home,G,720,0,1,1,8,"755 NE CIRCLE BLVD SPACE 81, CORVALLIS, OR"
-123.2664,44.54594,14500,672,1972,2015-08-04T00:00:00Z,2010 SW 3RD ST SPACE 2,CORVALLIS,OR,97333-1741,0,1,Mobile Home,AV,672,0,1,0,8,"2010 SW 3RD ST SPACE 2, CORVALLIS, OR"
-123.2617,44.57943,246500,1187,1956,2015-08-03T00:00:00Z,924 NW GRANT AVE,CORVALLIS,OR,97330-4504,0.13,1,Dwelling,AV,1646,3,2,0,8,"924 NW GRANT AVE, CORVALLIS, OR"
-123.3136,44.56931,24900,1080,1968,2015-08-01T00:00:00Z,200 NW 53RD ST SPACE 69,CORVALLIS,OR,97330-2972,0,1,Mobile Home,AV,1080,0,1,1,8,"200 NW 53RD ST SPACE 69, CORVALLIS, OR"
-123.2847,44.59936,240000,1584,2002,2015-07-31T00:00:00Z,3153 NW MORNING GLORY DR,CORVALLIS,OR,97330,0.07,1,Dwelling,AV,1944,3,2,1,7,"3153 NW MORNING GLORY DR, CORVALLIS, OR"
-123.2576,44.59572,246000,1559,1996,2015-07-31T00:00:00Z,717 NW SUNDANCE CIR,CORVALLIS,OR,97330,0.1,1,Dwelling,AV,1925,2,2,1,7,"717 NW SUNDANCE CIR, CORVALLIS, OR"
-123.2892,44.57771,275000,1576,1949,2015-07-31T00:00:00Z,1020 NW 34TH ST,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,1785,3,2,0,7,"1020 NW 34TH ST, CORVALLIS, OR"
-123.2875,44.57538,339900,2755,1956,2015-07-31T00:00:00Z,3240 NW FILLMORE AVE,CORVALLIS,OR,97330-5068,0.18,1,Dwelling,AV,3690,4,3,0,7,"3240 NW FILLMORE AVE, CORVALLIS, OR"
-123.2819,44.57825,140000,910,1958,2015-07-31T00:00:00Z,1105 NW 28TH ST,CORVALLIS,OR,97330,0.1,1,Dwelling,F,910,2,1,0,7,"1105 NW 28TH ST, CORVALLIS, OR"
-123.2968,44.58624,260960,1850,1963,2015-07-31T00:00:00Z,1815 NW DOUGLAS PL,CORVALLIS,OR,97330-1002,0.26,1,Dwelling,AV,2462,3,2,0,7,"1815 NW DOUGLAS PL, CORVALLIS, OR"
-123.2901,44.57256,428000,2691,1929,2015-07-31T00:00:00Z,444 NW 35TH ST,CORVALLIS,OR,97330-4911,0.11,1,Dwelling,G,2889,3,1,1,7,"444 NW 35TH ST, CORVALLIS, OR"
-123.2932,44.55668,288000,2950,1925,2015-07-31T00:00:00Z,3850 SW WESTERN BLVD,CORVALLIS,OR,97333,0.43,1,Dwelling,G,2950,3,2,0,7,"3850 SW WESTERN BLVD, CORVALLIS, OR"
-123.2654,44.57727,303800,1601,1959,2015-07-31T00:00:00Z,1230 NW LINCOLN AVE,CORVALLIS,OR,97330-4656,0.18,1,Dwelling,G,2456,4,2,0,7,"1230 NW LINCOLN AVE, CORVALLIS, OR"
-123.2984,44.59471,320000,1908,1972,2015-07-31T00:00:00Z,2805 NW PRINCESS ST,CORVALLIS,OR,97330-3222,0.21,1,Dwelling,G,2428,4,2,1,7,"2805 NW PRINCESS ST, CORVALLIS, OR"
-123.2615,44.5389,205000,1040,1975,2015-07-30T00:00:00Z,615 SE PARK AVE,CORVALLIS,OR,97333,0.22,1,Dwelling,G,1568,3,1,0,7,"615 SE PARK AVE, CORVALLIS, OR"
-123.2775,44.58752,300000,1928,1959,2015-07-30T00:00:00Z,2200 NW ELMWOOD DR,CORVALLIS,OR,97330-3929,0.21,1,Dwelling,G,2253,3,2,1,7,"2200 NW ELMWOOD DR, CORVALLIS, OR"
-123.2946,44.59432,275000,1434,1977,2015-07-30T00:00:00Z,3921 NW TAMARACK DR,CORVALLIS,OR,97330,0.16,1,Dwelling,AV,1894,3,2,0,7,"3921 NW TAMARACK DR, CORVALLIS, OR"
-123.3111,44.5452,240000,2387,1950,2015-07-30T00:00:00Z,2015 SW 53RD ST,CORVALLIS,OR,97333,0.53,1,Dwelling,AV,3695,3,2,1,7,"2015 SW 53RD ST, CORVALLIS, OR"
-123.271,44.58496,282500,1752,1963,2015-07-29T00:00:00Z,1725 NW 17TH ST,CORVALLIS,OR,97330-1918,0.2,1,Dwelling,AV,2232,3,1,1,7,"1725 NW 17TH ST, CORVALLIS, OR"
-123.2864,44.59876,236888,1567,2002,2015-07-29T00:00:00Z,3157 NW FOXTAIL PL,CORVALLIS,OR,97330-3878,0.05,1,Dwelling,AV,2007,3,2,1,7,"3157 NW FOXTAIL PL, CORVALLIS, OR"
-123.3047,44.60159,750000,6093,1995,2015-07-29T00:00:00Z,3450 NW DIMPLE HILL RD,CORVALLIS,OR,97330-3293,5.85,1,Dwelling,AV,13113,4,2,2,7,"3450 NW DIMPLE HILL RD, CORVALLIS, OR"
-123.2767,44.57332,376000,2415,1952,2015-07-29T00:00:00Z,2112 NW POLK AVE,CORVALLIS,OR,97330,0.26,1,Dwelling,AV,3348,5,3,0,7,"2112 NW POLK AVE, CORVALLIS, OR"
-123.2599,44.59453,29500,1504,1970,2015-07-29T00:00:00Z,2655 NW HIGHLAND DR SPACE 67,CORVALLIS,OR,97330,0,1,Mobile Home,AV,1504,0,2,0,7,"2655 NW HIGHLAND DR SPACE 67, CORVALLIS, OR"
-123.2603,44.53778,254000,1468,1996,2015-07-28T00:00:00Z,2859 SE PARK PL,CORVALLIS,OR,97333,0.16,1,Dwelling,G,1974,3,2,0,7,"2859 SE PARK PL, CORVALLIS, OR"
-123.2722,44.57421,189000,947,1900,2015-07-28T00:00:00Z,726 NW 17TH ST,CORVALLIS,OR,97330-5725,0.11,1,Dwelling,AV,1379,2,1,0,7,"726 NW 17TH ST, CORVALLIS, OR"
-123.2862,44.542,150350,0,NA,2015-07-28T00:00:00Z,3355 SW HAWKEYE AVE,CORVALLIS,OR,97333,0.37,0,"NA",0,0,0,0,0,7,"3355 SW HAWKEYE AVE, CORVALLIS, OR"
-123.2648,44.53203,209000,1091,1979,2015-07-28T00:00:00Z,276 SE VILLA DR,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,1436,3,1,1,7,"276 SE VILLA DR, CORVALLIS, OR"
-123.2563,44.53161,217000,1317,2003,2015-07-27T00:00:00Z,3335 SE MIDVALE DR,CORVALLIS,OR,97333,0.06,1,Dwelling,AV,1757,2,2,1,7,"3335 SE MIDVALE DR, CORVALLIS, OR"
-123.29,44.59846,672000,3327,1994,2015-07-27T00:00:00Z,3248 NW HUCKLEBERRY PL,CORVALLIS,OR,97330,0.22,1,Dwelling,AV,3855,4,2,1,7,"3248 NW HUCKLEBERRY PL, CORVALLIS, OR"
-123.2905,44.58068,357500,2392,1956,2015-07-27T00:00:00Z,12 NW EDGEWOOD DR,CORVALLIS,OR,97330,0.45,1,Dwelling,AV,2704,4,2,0,7,"12 NW EDGEWOOD DR, CORVALLIS, OR"
-123.2965,44.59347,222000,1117,1978,2015-07-27T00:00:00Z,2600 NW FIREWEED PL,CORVALLIS,OR,97330-3311,0.14,1,Dwelling,AV,1557,3,1,1,7,"2600 NW FIREWEED PL, CORVALLIS, OR"
-123.2682,44.54132,75000,606,1978,2015-07-27T00:00:00Z,2519 SW PICKFORD ST D,CORVALLIS,OR,97333,0,1,Dwelling,AV,606,1,1,0,7,"2519 SW PICKFORD ST D, CORVALLIS, OR"
-123.2861,44.54874,209700,1680,1976,2015-07-24T00:00:00Z,1695 SW KNOLLBROOK PL,CORVALLIS,OR,97333,0.21,1,Dwelling,AV,2120,3,2,0,7,"1695 SW KNOLLBROOK PL, CORVALLIS, OR"
-123.2594,44.52836,322000,2045,2015,2015-07-24T00:00:00Z,932 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,2425,1,2,1,7,"932 SE BAYSHORE CIR, CORVALLIS, OR"
-123.2788,44.57891,168000,990,1980,2015-07-24T00:00:00Z,2459 NW GRANT AVE,CORVALLIS,OR,97330,0,1,Dwelling,AV,1188,2,2,0,7,"2459 NW GRANT AVE, CORVALLIS, OR"
-123.2662,44.57908,212000,1056,1952,2015-07-24T00:00:00Z,1344 NW DIXON ST,CORVALLIS,OR,97330,0.17,1,Dwelling,G,1056,2,1,0,7,"1344 NW DIXON ST, CORVALLIS, OR"
-123.2442,44.59873,215419,1146,1964,2015-07-24T00:00:00Z,241 NE PLYMOUTH CIR,CORVALLIS,OR,97330-4171,0.28,1,Dwelling,AV,1674,3,2,0,7,"241 NE PLYMOUTH CIR, CORVALLIS, OR"
-123.287,44.59815,230500,1434,2002,2015-07-24T00:00:00Z,2873 NW DAYLILY AVE,CORVALLIS,OR,97330,0.04,1,Dwelling,AV,1826,3,2,1,7,"2873 NW DAYLILY AVE, CORVALLIS, OR"
-123.2599,44.59453,1000,720,1973,2015-07-23T00:00:00Z,2655 NW HIGHLAND DR SPACE 34,CORVALLIS,OR,97330,0,1,Mobile Home,AV,720,0,1,0,7,"2655 NW HIGHLAND DR SPACE 34, CORVALLIS, OR"
-123.2899,44.57362,140000,0,NA,2015-07-22T00:00:00Z,588 NW 35TH ST,CORVALLIS,OR,97330,0.11,0,"NA",0,0,0,0,0,7,"588 NW 35TH ST, CORVALLIS, OR"
-123.2783,44.58402,490000,3318,1958,2015-07-22T00:00:00Z,2320 NW ARTHUR AVE,CORVALLIS,OR,97330-1932,0.5,1,Dwelling,EX,3900,4,3,1,7,"2320 NW ARTHUR AVE, CORVALLIS, OR"
-123.3136,44.56931,3500,576,1971,2015-07-22T00:00:00Z,200 NW 53RD ST SPACE 3,CORVALLIS,OR,97330,0,1,Mobile Home,AV,576,0,1,0,7,"200 NW 53RD ST SPACE 3, CORVALLIS, OR"
-123.2607,44.52948,315000,1852,2008,2015-07-21T00:00:00Z,3571 SE DOCKSIDE DR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2292,3,2,1,7,"3571 SE DOCKSIDE DR, CORVALLIS, OR"
-123.2364,44.59593,250000,1682,1992,2015-07-21T00:00:00Z,2819 NE CONSER ST,CORVALLIS,OR,97330,0.18,1,Dwelling,AV,2122,3,2,0,7,"2819 NE CONSER ST, CORVALLIS, OR"
-123.271,44.55861,296000,1643,1938,2015-07-20T00:00:00Z,926 SW 11TH ST,CORVALLIS,OR,97333,0.11,1,Dwelling,G,2267,4,2,0,7,"926 SW 11TH ST, CORVALLIS, OR"
-123.2497,44.59052,12000,904,1983,2015-07-20T00:00:00Z,755 NE CIRCLE BLVD SPACE 57,CORVALLIS,OR,97330,0,1,Mobile Home,AV,904,0,2,0,7,"755 NE CIRCLE BLVD SPACE 57, CORVALLIS, OR"
-123.2939,44.60356,739000,4724,2004,2015-07-17T00:00:00Z,4471 NW HONEYSUCKLE DR,CORVALLIS,OR,97330,0.4,1,Dwelling,AV,5401,5,3,2,7,"4471 NW HONEYSUCKLE DR, CORVALLIS, OR"
-123.2665,44.53558,239900,1608,1996,2015-07-17T00:00:00Z,102 SE PARTRIDGE PL,CORVALLIS,OR,97333,0.14,1,Dwelling,AV,2092,3,2,1,7,"102 SE PARTRIDGE PL, CORVALLIS, OR"
-123.2961,44.58789,425000,1865,1989,2015-07-17T00:00:00Z,2008 NW MYRTLEWOOD WAY,CORVALLIS,OR,97330-1086,0.3,1,Dwelling,G,2313,4,2,1,7,"2008 NW MYRTLEWOOD WAY, CORVALLIS, OR"
-123.2737,44.57188,278400,1730,1902,2015-07-17T00:00:00Z,445 NW 18TH ST,CORVALLIS,OR,97330-5728,0.11,1,Dwelling,G,1730,4,1,0,7,"445 NW 18TH ST, CORVALLIS, OR"
-123.291,44.59954,435000,3759,1997,2015-07-17T00:00:00Z,3320 NW SILKTASSEL DR,CORVALLIS,OR,97330,0.23,1,Dwelling,AV,4591,4,3,1,7,"3320 NW SILKTASSEL DR, CORVALLIS, OR"
-123.2631,44.53208,205000,994,1980,2015-07-17T00:00:00Z,3324 SE HATHAWAY DR,CORVALLIS,OR,97333,0.15,1,Dwelling,G,1280,3,1,0,7,"3324 SE HATHAWAY DR, CORVALLIS, OR"
-123.2831,44.59282,190500,1584,1977,2015-07-16T00:00:00Z,2583 NW 29TH ST,CORVALLIS,OR,97330,0.18,1,Dwelling,AV,2004,4,1,1,7,"2583 NW 29TH ST, CORVALLIS, OR"
-123.2866,44.57837,345000,2319,1947,2015-07-15T00:00:00Z,1175 NW 32ND ST,CORVALLIS,OR,97330,0.08,1,Dwelling,G,2319,4,3,0,7,"1175 NW 32ND ST, CORVALLIS, OR"
-123.2522,44.59254,1251000,0,1987,2015-07-15T00:00:00Z,2495 NW 9TH ST,CORVALLIS,OR,97330,0.45,0,Commercial,G,6032,0,0,0,7,"2495 NW 9TH ST, CORVALLIS, OR"
-123.2886,44.57501,379900,0,1952,2015-07-15T00:00:00Z,717 NW 34TH ST,CORVALLIS,OR,97330-5051,0.18,2,Dwelling,0,2729,0,0,0,7,"717 NW 34TH ST, CORVALLIS, OR"
-123.306,44.55455,320000,1976,1958,2015-07-15T00:00:00Z,4830 SW DRESDEN AVE,CORVALLIS,OR,97333,0.27,1,Dwelling,AV,2956,3,2,0,7,"4830 SW DRESDEN AVE, CORVALLIS, OR"
-123.2593,44.5296,345000,2072,2007,2015-07-15T00:00:00Z,784 SE BAYSHORE CIR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2461,3,2,1,7,"784 SE BAYSHORE CIR, CORVALLIS, OR"
-123.2911,44.57306,290000,1396,1978,2015-07-15T00:00:00Z,532 NW 36TH ST,CORVALLIS,OR,97330-4927,0.18,1,Dwelling,AV,1880,3,2,0,7,"532 NW 36TH ST, CORVALLIS, OR"
-123.2454,44.60005,34900,1152,1978,2015-07-15T00:00:00Z,277 NE CONIFER BLVD SPACE 30,CORVALLIS,OR,97330-4139,0,1,Mobile Home,G,1152,0,2,0,7,"277 NE CONIFER BLVD SPACE 30, CORVALLIS, OR"
-123.2577,44.59484,18000,1440,1977,2015-07-15T00:00:00Z,2616 NW SATINWOOD ST,CORVALLIS,OR,97330-3868,0,1,Mobile Home,AV,1440,0,2,0,7,"2616 NW SATINWOOD ST, CORVALLIS, OR"
-123.279,44.58908,260000,1272,1968,2015-07-14T00:00:00Z,2140 NW 23RD ST,CORVALLIS,OR,97330-1204,0.22,1,Dwelling,AV,1800,3,1,1,7,"2140 NW 23RD ST, CORVALLIS, OR"
-123.285,44.59902,224950,1434,2003,2015-07-14T00:00:00Z,3106 NW MORNING GLORY DR,CORVALLIS,OR,97330,0.04,1,Dwelling,AV,1826,3,2,1,7,"3106 NW MORNING GLORY DR, CORVALLIS, OR"
-123.2871,44.59813,260000,1822,2002,2015-07-14T00:00:00Z,2879 NW DAYLILY AVE,CORVALLIS,OR,97330,0.06,1,Dwelling,AV,2062,4,3,0,7,"2879 NW DAYLILY AVE, CORVALLIS, OR"
-123.2891,44.595,225000,1348,1972,2015-07-13T00:00:00Z,2908 NW 29TH ST,CORVALLIS,OR,97330-3526,0.1,1,Dwelling,G,1832,3,2,0,7,"2908 NW 29TH ST, CORVALLIS, OR"
-123.2615,44.55025,188000,1426,1952,2015-07-10T00:00:00Z,550 TO 560 SE BRIDGEWAY AVE,CORVALLIS,OR,97333,0.15,1,Dwelling,AV,1768,4,2,0,7,"550 TO 560 SE BRIDGEWAY AVE, CORVALLIS, OR"
-123.3062,44.59044,420500,2624,1990,2015-07-10T00:00:00Z,4850 NW BRUNO PL,CORVALLIS,OR,97330,0.2,1,Dwelling,AV,3064,3,2,1,7,"4850 NW BRUNO PL, CORVALLIS, OR"
-123.2863,44.58892,272500,1817,1971,2015-07-10T00:00:00Z,2125 NW EVERGREEN ST,CORVALLIS,OR,97330-1109,0.25,1,Dwelling,AV,2321,3,2,0,7,"2125 NW EVERGREEN ST, CORVALLIS, OR"
-123.2623,44.53146,219500,1092,1980,2015-07-10T00:00:00Z,584 SE HATHAWAY PL,CORVALLIS,OR,97333,0.27,1,Dwelling,G,1512,3,2,0,7,"584 SE HATHAWAY PL, CORVALLIS, OR"
-123.271,44.55874,185000,944,1910,2015-07-10T00:00:00Z,920 SW 11TH ST,CORVALLIS,OR,97333,0.11,1,Dwelling,AV,1724,3,1,0,7,"920 SW 11TH ST, CORVALLIS, OR"
-123.2763,44.58733,225000,1297,1959,2015-07-09T00:00:00Z,1930 NW KINGS BLVD,CORVALLIS,OR,97330,0.21,1,Dwelling,AV,1759,3,1,1,7,"1930 NW KINGS BLVD, CORVALLIS, OR"
-123.2921,44.55482,395000,1980,2010,2015-07-08T00:00:00Z,1185 SW COLE PL,CORVALLIS,OR,97333,0.21,1,Dwelling,AV,2380,5,3,0,7,"1185 SW COLE PL, CORVALLIS, OR"
-123.2785,44.5846,165000,2620,1955,2015-07-08T00:00:00Z,2315 NW ARTHUR AVE,CORVALLIS,OR,97330-1931,0.21,1,Dwelling,AV,3353,5,2,0,7,"2315 NW ARTHUR AVE, CORVALLIS, OR"
-123.2588,44.5289,275000,1831,2005,2015-07-08T00:00:00Z,3615 SE MIDVALE DR,CORVALLIS,OR,97333,0.09,1,Dwelling,AV,2209,3,2,1,7,"3615 SE MIDVALE DR, CORVALLIS, OR"
-123.3148,44.54858,355000,2156,1996,2015-07-08T00:00:00Z,1609 SW OTANA DR,CORVALLIS,OR,97333,0.22,1,Dwelling,G,2576,4,2,1,7,"1609 SW OTANA DR, CORVALLIS, OR"
-123.2579,44.5403,231000,1320,1972,2015-07-07T00:00:00Z,980 SE DENMAN AVE,CORVALLIS,OR,97333,0.21,1,Dwelling,AV,1896,3,2,0,7,"980 SE DENMAN AVE, CORVALLIS, OR"
-123.284,44.5883,320000,2146,1965,2015-07-07T00:00:00Z,2910 NW ASHWOOD DR,CORVALLIS,OR,97330-1256,0.19,1,Dwelling,AV,2622,4,3,0,7,"2910 NW ASHWOOD DR, CORVALLIS, OR"
-123.2795,44.58753,289900,1397,1960,2015-07-07T00:00:00Z,2310 NW ELMWOOD DR,CORVALLIS,OR,97330-1230,0.21,1,Dwelling,AV,1736,3,2,0,7,"2310 NW ELMWOOD DR, CORVALLIS, OR"
-123.3082,44.5918,465000,2341,1994,2015-07-07T00:00:00Z,2548 NW MASER DR,CORVALLIS,OR,97330,0.23,1,Dwelling,G,2935,3,2,0,7,"2548 NW MASER DR, CORVALLIS, OR"
-123.2925,44.57837,300000,2302,1968,2015-07-07T00:00:00Z,1125 NW FERNWOOD CIR,CORVALLIS,OR,97330-2906,0.38,1,Dwelling,AV,2900,2,2,0,7,"1125 NW FERNWOOD CIR, CORVALLIS, OR"
-123.2721,44.59504,297000,2124,1979,2015-07-06T00:00:00Z,2626 NW BLUEBELL PL,CORVALLIS,OR,97330-3534,0.24,1,Dwelling,AV,2748,3,3,0,7,"2626 NW BLUEBELL PL, CORVALLIS, OR"
